Total Households Serviced,Single Family Dwellings,Multi-Family Dwellings,User Pay Waste Collection (Pay-As-You-Throw),Full User Pay,Bag Limit Program for Garbage Collection,Program Code,Municipal Group,Single Stream,Residential Promotion & Education Costs,Interest on Municipal  Capital,Total Gross Revenue,Year,Interaction of Households Serviced and operation cost,operation cost,Program efficiency,TOTAL Reported and/or Calculated Marketed Tonnes,Quadrant,Previous_Target,Cluster_Labels,Cluster_Probabilities
77,52,52,False,False,True,643,7,False,1260.0,82.07,0.0,2021,2952941.53,38349.89,0.0005885383598694,6.615871620985375,2,6.900025061560682,2,0.9184593208203888
118,26,26,False,False,False,644,6,False,230.0,0.0,0.0,2021,2516051.4599999995,21322.47,0.0014931474578955,8.590103868626898,1,4.710092674264346,6,1.0
112,0,0,False,False,False,645,8,True,0.0,0.0,0.0,2021,1208189.92,10787.41,0.0036240431133097,13.645927492434376,1,9.71352371519913,5,1.0
450,52,52,False,False,False,646,6,True,0.0,0.0,0.0,2021,44564935.5,99033.19,0.0005582017792539,6.790964437350094,4,6.790964437350094,5,0.3156120984565305
152,52,52,False,False,False,694,6,True,6470.0,2030.06,0.0,2021,12438223.84,81830.42,0.0007274081296556,23.309999999999995,3,19.03,5,0.05121422489722815
951,0,0,False,False,False,695,9,True,0.0,101.24,0.0,2021,12587664.24,13236.24,0.0116728531050555,25.10168006685426,4,25.10168006685426,5,0.39225629790186517
2542,52,52,True,False,False,696,5,True,553.44,0.0,209.12,2021,301155747.74,118471.97,0.0073526574064623,298.5,1,292.79,5,0.08779382894252592
540,26,26,False,False,True,706,6,True,900.0,0.0,0.0,2021,35101765.8,65003.27,0.0027276466721797,58.21740926553425,1,50.910157288144994,1,1.0
1539,52,52,True,False,True,710,6,False,0.0,0.0,0.0,2021,240372239.31,156187.29,0.0020567097717207,67.05,2,72.74,2,0.4630613061283415
1944,52,52,True,True,False,711,7,False,400.12,8075.1,32865.36,2021,572694351.8399999,294595.86,0.0032784245234508,479.83,3,446.28,4,0.35987125813550824
3445,52,52,True,True,False,712,7,True,783.8199999999999,0.0,0.0,2021,1516235585.8,440126.44,0.0034740565307325,678.6400000000001,2,802.2699999999999,3,0.5890772357376066
768,0,0,False,False,False,714,8,False,0.0,0.0,0.0,2021,81698634.24,106378.43,0.001912760077667,53.90970190893122,1,52.87122477901159,6,0.507051423558228
272,52,52,False,False,True,718,7,True,1450.0,0.0,0.0,2021,8428126.719999999,30985.76,0.0035446569732172,44.351042089793225,3,39.64002804435152,1,1.0
5341,52,52,True,False,False,731,5,False,10529.35,0.0,0.0,2021,2999761807.7700005,561647.9700000001,0.0035428056743615,741.3110474410746,4,782.4315572325913,6,0.06911856609410628
1235,52,52,True,True,False,732,5,True,5200.0,0.0,0.0,2021,112893610.05,91411.83,0.0056578696577699,216.59265528507484,4,221.3584626692276,3,1.0
1496,52,52,True,False,False,736,7,False,1508.65,0.0,0.0,2021,250923885.52000004,167729.87000000002,0.0026143711212288,128.53568086978083,2,131.56105718761611,6,0.3442211030536693
358,26,26,False,False,False,747,6,True,198.22,29.53,0.0,2021,16346072.359999998,45659.41999999999,0.0024515747802237,35.0,4,38.00000000000001,5,0.9050621370319661
302,0,0,False,False,True,749,8,False,0.0,0.0,1145.08,2021,4040980.46,13380.73,0.0063540950734954,23.936469206960343,4,38.99296278491534,2,1.0
844,52,52,True,True,False,754,5,False,510.0,0.0,0.0,2021,31421579.84,37229.36,0.007979189177865,104.55533983509513,1,99.520260711578,4,0.9934255413772836
3820,52,52,True,True,False,757,7,False,5632.06,0.0,807.0,2021,1091016677.1999998,285606.46,0.0047034439815371,472.39429221566377,1,463.09248804220056,4,0.5033949766733297
3598,39,39,True,True,False,758,6,False,35984.3,0.0,0.0,2021,1185150113.28,329391.36,0.0033492229759657,338.26056612812624,1,310.9701064330129,4,0.09095439472873232
24655,52,52,True,False,False,760,4,True,68626.41,675.72,1203457.66,2021,42909065694.85,1740379.87,0.0061822966016502,4695.51,2,4818.32,5,0.002772414267554666
584,0,0,True,False,False,764,8,True,0.0,0.0,0.0,2021,5876225.52,10062.03,0.0076853934173749,10.239778837470295,4,10.911499538676162,5,0.616406648602873
752,52,52,False,False,False,765,6,True,0.0,0.0,0.0,2021,68012030.56,90441.53,0.0029893320062085,97.2,4,114.5,5,0.25874644484812565
211,26,26,False,False,False,770,6,True,0.0,0.0,0.0,2021,5349757.3,25354.3,0.0037764565588809,43.45,3,42.24,5,0.690592009275874
1290,0,0,False,False,False,771,9,False,0.0,0.0,0.0,2021,98380250.4,76263.76,0.0061576134022756,170.95096391466586,1,150.47963975564835,6,0.40311751695464276
3631,52,52,True,False,False,774,6,True,1025.34,1241.73,0.0,2021,1124101174.26,309584.46,0.0037658602947863,374.3350260847996,3,368.7705323109652,5,0.06340099858776808
2113,0,0,False,False,False,775,8,True,9304.0,172.53,0.0,2021,246834088.57,116816.89,0.0049190640124984,156.27040259183838,2,171.21134730686416,5,0.040850458908311356
21178,52,52,False,False,True,786,7,False,20674.28,51263.39,443106.06,2021,34240290095.959995,1616785.8199999998,0.0050524872128482,3150.8700000000003,1,3058.6,2,0.02009427877620223
220,0,0,False,False,False,790,8,True,61.14,0.0,0.0,2021,2269880.8,10317.64,0.0049480321261353,11.84685523835105,2,11.85004110738747,5,1.0
249,26,26,True,True,False,794,6,False,750.0,272.02,0.0,2021,13771983.33,55309.17,0.0011858595408623,17.2767257582496,4,20.222113750946736,4,0.9302243973137974
2466,26,26,True,True,True,795,8,True,713.75,6119.16,3172.51,2021,483868162.8000001,196215.80000000005,0.0039710612437278,246.20000000000005,3,179.13172249647664,0,0.07761090469140647
142,0,0,False,False,False,796,8,True,0.0,513.06,0.0,2021,3575006.2,25176.1,0.0028399256329168,35.999999999999986,3,35.5,5,0.5420049664518599
462,0,0,False,False,False,797,8,True,0.0,0.0,0.0,2021,12271939.68,26562.64,0.003232400907265,15.956988688391212,2,18.13646385828356,5,0.8977099846625087
1171,0,0,False,False,False,801,8,False,1836.0,0.0,0.0,2021,129862190.34,110898.54,0.0028287716898871,84.0408731907134,3,81.92258974223245,6,0.3837815110258955
292,26,26,False,False,False,806,6,True,0.0,0.0,0.0,2021,16868299.8,57768.15,0.001956778296276,43.75999999999999,3,38.00000000000001,5,0.6379516545316286
5021,52,52,False,False,True,809,8,True,3460.01,12432.36,0.0,2021,2464219635.44,490782.64,0.0022217007225515,236.78777465897457,3,126.16898242797926,1,0.7541269776096333
1300,52,52,True,False,False,810,8,False,0.0,628.96,0.0,2021,221423839.0,170326.03,0.0026159195937888,152.71,1,136.83999999999995,6,0.3717117965695026
6083,52,52,True,True,False,811,6,True,4652.719999999999,29147.48,20474.57,2021,3905702624.67,642068.49,0.0029754390601387,599.9941522155511,4,628.7618076825127,3,0.2227048745345693
937,52,52,True,False,False,812,8,True,309.96000000000004,513.57,290.5,2021,80534203.63,85948.98999999999,0.0024145918700896,45.9652294482,1,35.618797095482755,5,0.31071864412843936
584,0,0,False,False,False,818,8,False,607.45,0.0,0.0,2021,12014106.4,20572.1,0.0065847276825686,31.42100301690798,2,32.857676017331165,6,0.8625674473610819
521,26,26,False,False,False,824,6,True,0.0,0.0,0.0,2021,28156871.9,54043.9,0.0024254789261043,32.97999999999999,3,32.54,5,0.7008782594842823
205,52,52,False,False,True,826,6,True,0.0,0.0,0.0,2021,7391166.350000001,36054.47,0.0027375119942657,47.52,3,45.95000000000001,1,0.9508957071397246
563,0,0,False,False,False,830,9,False,0.0,155.87,0.0,2021,17684910.959999997,31411.92,0.0038069447416808,25.4,1,24.41,6,0.8625674473610819
837,0,0,False,False,False,833,8,False,50.0,0.0,0.0,2021,34213764.42,40876.66,0.0051830674522435,53.62892221148886,4,55.57387943158762,6,0.7744608320334662
925,0,0,False,False,False,834,8,False,7708.9,686.51,5392.8,2021,50391946.50000001,54477.780000000006,0.0051519221428145,85.16,2,114.62,6,0.09516204937097514
2090,52,52,False,False,False,837,8,False,712.57,900.05,0.0,2021,289690908.1,138608.09,0.0045333946990283,188.92000000000004,2,194.5,6,0.40087251307432553
1673,26,26,True,True,False,840,6,False,7473.34,0.0,0.0,2021,273086801.4,163231.8,0.0028697489440135,131.16,4,148.27232695257985,4,0.5033949766733297
345,26,26,False,False,False,843,6,True,0.0,0.0,0.0,2021,11206383.15,32482.27,0.0028419187161081,24.69999999999999,4,25.0,5,0.9346476558459639
735,0,0,False,False,False,847,8,False,130.0,0.0,0.0,2021,89558662.2,121848.52,0.0019449812455567,76.41594953204459,4,76.41594953204459,6,0.44010618242173005
6135,52,52,True,False,False,854,7,False,1855.81,0.0,771.72,2021,4235948173.5,690456.1,0.0032028688082548,797.1423354043767,2,1034.6772209405235,6,0.05575224532755424
1620,52,52,True,False,False,855,7,False,600.0,0.0,691.0,2021,272912376.6,168464.42999999996,0.0033154671858387,192.5710006177268,2,225.15,6,0.3893046624270695
233,26,26,False,False,True,862,7,False,330.0,0.0,11900.0,2021,2917330.0900000003,12520.73,0.0041584160064162,11.63480871276738,4,13.035311829144868,2,1.0
1333,0,0,False,False,False,866,8,True,2287.35,0.0,0.0,2021,70174865.23,52644.310000000005,0.0060760156811584,76.7556755358711,2,137.85276769715003,5,0.14643739789886379
283,0,0,False,False,False,871,8,False,525.23,0.0,0.0,2021,4200583.149999999,14843.05,0.0046397503444435,16.75903819109027,2,18.023491155764304,6,1.0
2453,0,0,False,False,False,873,8,False,996.25,96.37,0.0,2021,276529805.31,112731.27,0.0052497432430241,142.78,2,162.89000000000007,6,0.3855103379858818
48094,52,52,True,True,False,878,4,True,130914.13,19861.05,1317864.46,2021,201899261749.94,4198013.51,0.0044693656331782,7319.620000000001,1,7068.770000000001,3,0.03135165288294911
3575,52,52,False,False,False,885,5,False,1709.58,0.0,111689.82999999996,2021,843417753.7500001,235921.05,0.0048403295823568,364.76,1,35.334385264868686,6,0.10634361909462466
1412,52,52,True,False,False,888,6,False,0.0,0.0,0.0,2021,99374865.59999998,70378.79999999999,0.0054615076502219,104.63430912500075,3,93.49794664651309,6,0.5210613075085904
553,52,52,False,False,False,889,6,True,155.0,0.0,0.0,2021,27946634.73,50536.41,0.0026601873911314,32.68196078959271,2,36.29027399017052,5,0.683382247717261
1499,26,26,True,False,False,891,6,True,1776.96,0.0,0.0,2021,169029218.68,112761.32,0.0049225619957072,205.54222728963816,2,273.03166188315413,5,0.11353647968781251
1899,26,26,True,True,False,897,8,True,1961.04,3581.99,360.0,2021,841176444.4200001,442957.58,0.000916689419668,86.8247913927169,4,89.93975179187129,3,0.8249406009337255
437,52,52,False,False,False,904,6,True,1331.25,0.0,0.0,2021,7747699.729999999,17729.289999999997,0.0061854158006295,27.519405625701427,4,32.31019292050708,5,0.24236536144992266
2490,0,0,True,True,True,905,8,False,850.0,0.0,0.0,2021,190994229.9,76704.51,0.0057839553108638,79.04825919556662,4,104.80390710632471,0,0.9833662432782921
1324,0,0,False,False,False,907,8,False,0.0,2015.74,0.0,2021,20243417.16,15289.59,0.008022152226096,11.362803380870108,4,12.40092665345982,6,0.2686664779503597
4669,26,26,True,False,False,909,5,False,3399.55,0.0,90.0,2021,861221095.35,184455.15,0.0082836011993216,500.03,1,481.24,6,0.12359356918351515
548,52,52,False,False,True,914,8,False,535.0,0.0,0.0,2021,22286781.880000003,40669.310000000005,0.0057226467022303,98.84322786525227,1,47.014024663782486,2,1.0
992,0,0,False,False,False,918,8,False,2012.32,0.0,0.0,2021,68261702.39999999,68812.2,0.0033976456000266,55.1030156230612,2,55.46090672906836,6,0.3616869885217116
1086,0,0,False,False,False,922,8,False,618.2,8269.03,3615.62,2021,138052211.4,127119.9,0.0024838348180493,91.8,4,150.75772640800346,6,0.09251267432777512
435,52,52,False,False,False,923,5,False,261.83000000000004,0.0,129.3,2021,14719121.1,33837.060000000005,0.0062998037084125,104.46,3,44.48,6,0.6186209534142061
820,0,0,False,False,False,924,8,False,1745.1,198.94,0.0,2021,63171668.400000006,77038.62000000001,0.0030608345150446,67.80829693232754,4,74.91828218603861,6,0.40931999998965235
715,12,12,True,True,False,929,8,False,3687.28,0.0,0.0,2021,81259278.10000001,113649.34,0.0018493160411185,61.78030780286209,3,61.55274245722206,4,0.8610127071339899
869,0,0,False,False,False,936,9,False,25.66,0.0,0.0,2021,64092703.95,73754.55,0.0024332732799124,37.062920062390205,2,41.00040080660366,6,0.6621363212154533
791,0,0,False,False,False,952,9,True,611.52,328.89,7498.0,2021,68039225.52,86016.71999999999,0.0026132912692016,63.87999999999999,3,58.01,5,0.28696258410838893
1145,0,0,False,False,False,955,8,True,357.0,0.0,0.0,2021,36938558.75,32260.75,0.007399635422446,49.76959172462127,4,53.89365121795087,5,0.33204661475900177
679,26,26,True,False,False,957,6,False,1352.98,0.0,0.0,2021,27947266.55,41159.45,0.0066190757202107,109.3110459605249,2,111.08692740797257,6,0.421349807716978
2172,52,52,True,False,False,958,7,False,379.7,0.0,172.88,2021,451287604.08,207775.14,0.0044186829285268,388.07263932750806,2,497.6621350130928,6,0.1517796472575133
2281,26,26,True,True,True,959,6,True,1968.75,0.0,0.0,2021,294408578.76,129069.96,0.0068089158089543,338.5953535590178,2,397.3617132699998,0,0.07762674163291367
1141,52,52,False,False,True,967,7,False,1408.8000000000002,1587.16,0.0,2021,108136460.81,94773.41,0.0029265628473811,67.42222484834431,2,180.04372698414892,2,0.4680428627164087
1815,26,26,True,False,False,970,6,True,0.0,0.0,370.0,2021,138260855.7,76176.78,0.0072856711380382,169.71011231601815,2,198.2688139950779,5,0.1448077979674053
7855,52,52,True,True,False,971,7,False,1096.92,90.06,213937.14,2021,4895412737.500001,623222.5000000001,0.0041757693121121,862.2099999999999,2,902.9599999999998,4,0.18906421909683443
365,0,0,False,False,False,973,8,True,0.0,227.86,0.0,2021,4660309.050000001,12767.97,0.0051083200331956,11.654859385148482,3,9.27095939824583,5,0.8825494515745294
164,0,0,False,False,False,974,8,False,84.03999999999999,1492.1,0.0,2021,5859091.88,35726.17,0.0012302917416207,11.780000000000005,4,13.39,6,0.4093735149612737
213,52,52,False,False,False,975,7,False,1244.0,798.33,0.0,2021,19660064.01,92300.77,0.0008604571108255,29.613483714622856,3,19.552967743717296,6,0.3627397716314683
311,52,52,False,False,True,977,7,False,0.0,0.0,0.0,2021,21992256.15,70714.65,0.0017576210185689,49.67168335066072,3,47.43115464231512,2,0.9813961735117973
462,49,49,False,False,True,978,8,True,2724.0,943.22,0.0,2021,21058135.56,45580.380000000005,0.002201877551585,21.802195774780508,2,27.087988365245018,1,1.0
157,0,0,False,False,False,980,6,True,0.0,0.0,0.0,2021,7090991.350000001,45165.55,0.0017357422185719,39.145821180745806,3,27.866291129542205,5,0.664527842413354
382,52,52,True,True,True,981,7,False,0.0,2846.86,27077.84,2021,118050025.36,309031.48,0.000673496426941,113.39990030452913,2,228.70889114628977,0,1.0
0,52,52,False,False,False,982,9,True,0.0,0.0,0.0,2021,0.0,58651.29,0.0,29.56025043566946,4,67.75812300940163,5,0.41710099262633177
620,52,52,True,False,False,983,7,True,620.0,0.0,0.0,2021,30635619.8,49412.29,0.0045193440700165,80.43204057682397,1,54.73299733631058,5,0.3714828741187788
104,52,52,False,False,True,984,7,False,2125.0,0.0,0.0,2021,1469203.84,14126.96,0.0047096805776756,42.56444725915124,3,21.29969952882271,2,0.5997360536469286
1234,0,0,False,False,False,985,8,False,2340.0,12936.39,0.0,2021,290780710.18,235640.77,0.0016680019678924,125.19264759710782,1,56.68622604100798,6,0.05415392242984107
357,52,52,False,False,False,986,6,True,0.0,0.0,0.0,2021,16081446.99,45046.07,0.0008385122289097,3.996358129623824,2,8.324787410276711,5,0.664527842413354
3173,0,0,False,False,False,987,9,True,0.0,1.63,0.0,2021,291480759.59000003,91862.83,0.009878022059572,259.50728395461186,2,330.67110027386093,5,0.07678683468298171
877,52,52,False,False,False,988,6,False,21122.6,6270.8,14.0,2021,91685649.28,104544.64,0.0024809115900582,76.705503595032,2,139.37355407721688,6,0.036627595815989206
2916,52,52,True,False,False,989,6,True,2335.02,7649.5,26334.13,2021,824861837.88,282874.43,0.0025089199638808,172.7322692645771,3,122.45296824942312,5,0.03941942959103295
